index,brand,model,registration_date,year,price_in_euro,power_kw,power_ps,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,years_since_registration,T_model_age,T_power_kw,T_mileage,T_car_age,mileage_per_year,color_black,color_blue,color_grey,color_other,color_red,color_silver,color_white,transmission_type_Automatic,transmission_type_Manual
139624,opel,Opel Corsa,2005-03-01,2005,3000,59,80,Petrol,5.8,139 g/km,99500.0,"Njoy G Caravan, Klima, HU-AU NEU",21.0,6.868285455319991,4.07753744390572,3151.201369341597,4.58257569495584,564.4708717857384,False,False,False,False,False,True,False,False,True
139668,opel,Opel Corsa,2005-03-01,2005,2990,59,80,Petrol,6.0,144 g/km,125000.0,C Klimaautomatik LM-Felgen *TÜV 06/2024*,21.0,6.868285455319991,4.07753744390572,3696.8940915707826,4.58257569495584,662.2201459643668,False,False,False,False,False,True,False,False,True
139685,opel,Opel Corsa,2005-02-01,2005,2499,59,80,Petrol,5.9,129 g/km,175000.0,1.2 TwinPort*Klimaautomatik*TÜV/AU 11.2024,21.083333333333332,6.868285455319991,4.07753744390572,4678.7154607309,4.591659104651971,836.7311692585929,False,False,False,False,False,True,False,False,True
139686,opel,Opel Corsa,2005-07-01,2005,6400,59,80,Petrol,5.5,132 g/km,74558.0,C Edition+Automatik+,20.666666666666668,6.868285455319991,4.07753744390572,2574.814669442865,4.546060565661952,464.26010660335214,False,False,False,False,False,True,False,True,False
139688,opel,Opel Corsa,2005-06-01,2005,2250,59,80,Petrol,5.8,139 g/km,154800.0,1.2 16V Twinport,20.75,6.868285455319991,4.07753744390572,4293.778820286768,4.55521678957215,772.9273191186235,False,False,False,False,False,True,False,False,True
139698,opel,Opel Corsa,2005-11-01,2005,1300,59,80,Petrol,4.3,- (g/km),191000.0,1.2 Twinport Van,20.333333333333332,6.868285455319991,4.07753744390572,4974.201304622883,4.509249752822894,902.8817947623709,False,False,False,False,False,True,False,False,True
139703,opel,Opel Corsa,2005-02-01,2005,2990,59,80,Petrol,6.0,144 g/km,99236.0,"Edition C, 1.2 16V, 3.Hand, Klima, TÜV NEU",21.083333333333332,6.868285455319991,4.07753744390572,3145.3463538018677,4.591659104651971,562.5068150497771,False,False,False,False,False,True,False,False,True
139707,opel,Opel Corsa,2005-03-01,2005,3750,59,80,Petrol,5.8,- (g/km),125000.0,1.2 16V/Automatik/Servo /Klimatronik,21.0,6.868285455319991,4.07753744390572,3696.8940915707826,4.58257569495584,662.2201459643668,False,False,False,False,False,True,False,True,False
139708,opel,Opel Corsa,2005-11-01,2005,1590,44,60,Petrol,5.3,- (g/km),155000.0,1.0 12V,20.333333333333332,6.868285455319991,3.784189633918261,4297.661330636506,4.509249752822894,780.0810497716899,False,False,False,False,False,True,False,False,True
139723,opel,Opel Corsa,2005-02-01,2005,1000,44,60,Petrol,5.3,- (g/km),116000.0,Corsa 1.0 12V Edition,21.083333333333332,6.868285455319991,3.784189633918261,3508.492822913108,4.591659104651971,627.4511298434169,False,False,False,False,False,True,False,False,True
139739,opel,Opel Corsa,2005-12-01,2005,1290,44,60,Petrol,5.5,132 g/km,207000.0,C Edition*KLIMA*E-FENSTER*E-SPIEGEL*,20.25,6.868285455319991,3.784189633918261,5262.344088025668,4.5,956.789834186485,False,False,False,False,False,True,False,False,True
139746,opel,Opel Corsa,2005-04-01,2005,1800,59,80,Petrol,5.8,- (g/km),185206.0,Corsa 1.2 16V,20.916666666666668,6.868285455319991,4.07753744390572,4868.089302073549,4.573474244670748,873.43891590211,False,False,False,False,False,True,False,False,True
139749,opel,Opel Corsa,2005-02-01,2005,3350,59,80,Petrol,6.0,144 g/km,133800.0,Edition C,21.083333333333332,6.868285455319991,4.07753744390572,3877.2096001720683,4.591659104651971,693.3916262789395,False,False,False,False,False,True,False,False,True
139752,opel,Opel Corsa,2005-10-01,2005,2350,59,80,Petrol,5.8,139 g/km,148950.0,1.2 Twinport,20.416666666666668,6.868285455319991,4.07753744390572,4179.538742304698,4.51848057057532,757.3712888634792,False,False,False,False,False,True,False,False,True
139755,opel,Opel Corsa,2005-07-01,2005,2490,44,60,Petrol,5.5,132 g/km,144000.0,Cool C Klima Inspektion Neu Tüv Neu,20.666666666666668,6.868285455319991,3.784189633918261,4081.819014748863,4.546060565661952,735.9852937815288,False,False,False,False,False,True,False,False,True
139758,opel,Opel Corsa,2005-03-01,2005,2499,59,80,Petrol,5.8,139 g/km,103000.0,1.2 16V Cosmo TÜV neu/service neu/2hand,21.0,6.868285455319991,4.07753744390572,3228.3904749363096,4.58257569495584,578.2976624666882,False,False,False,False,False,True,False,False,True
139759,opel,Opel Corsa,2005-04-01,2005,1199,44,60,Petrol,5.3,- (g/km),198000.0,Corsa 1.0 12V,20.916666666666668,6.868285455319991,3.784189633918261,5101.121093314945,4.573474244670748,915.2497830581243,False,False,False,False,False,True,False,False,True
139760,opel,Opel Corsa,2005-11-01,2005,1590,44,60,Petrol,5.3,127 g/km,155971.0,1.0 12V,20.333333333333332,6.868285455319991,3.784189633918261,4316.489607541141,4.509249752822894,783.4986252582589,False,False,False,False,False,True,False,False,True
139764,opel,Opel Corsa,2005-06-01,2005,2800,44,60,Petrol,5.3,- (g/km),78000.0,opel corsa c 1.0 liter,20.75,6.868285455319991,3.784189633918261,2657.456852526816,4.55521678957215,478.37140352743774,False,False,False,True,False,False,False,False,True
139772,opel,Opel Corsa,2005-06-01,2005,2750,51,69,Diesel,4.4,119 g/km,256000.0,Van  1.3 CDTI,20.75,6.868285455319991,3.9318256327243257,6106.157128503498,4.55521678957215,1099.1753085074076,False,False,False,False,False,False,True,False,True
139784,opel,Opel Corsa,2006-11-01,2006,3399,44,60,Petrol,5.6,133 g/km,142070.0,D*Edition*PDC*Klima*Tempomat*ALU*ELFH*BC*CD*,19.333333333333332,6.611489018457944,3.784189633918261,4043.446175188343,4.396968652757639,749.2069039760497,False,False,False,True,False,False,False,False,True
139795,opel,Opel Corsa,2006-09-01,2006,1690,59,80,Petrol,5.8,137 g/km,211900.0,D Cosmo|Standheizung|Klima|El.FH|TÜV,19.5,6.611489018457944,4.07753744390572,5349.234903541335,4.415880433163924,987.6944237515867,False,True,False,False,False,False,False,False,True
139796,opel,Opel Corsa,2006-07-01,2006,1850,59,80,Petrol,5.8,- (g/km),155000.0,Corsa C,19.666666666666668,6.611489018457944,4.07753744390572,4297.661330636506,4.43471156521669,790.7800219136656,False,True,False,False,False,False,False,False,True
139805,opel,Opel Corsa,2006-10-01,2006,3490,92,125,Diesel,4.8,127 g/km,230000.0,Sport D Lenkradheizung Sitzheizung Große Bordc.,19.416666666666668,6.611489018457944,4.5217885770490405,5665.124847051447,4.406434688800762,1047.8485680751037,False,True,False,False,False,False,False,False,True
139821,opel,Opel Corsa,2006-06-01,2006,1400,59,80,Petrol,5.8,139 g/km,190000.0,1.2 16V,19.75,6.611489018457944,4.07753744390572,4955.956898107205,4.444097208657794,910.3358570132996,False,True,False,False,False,False,False,False,True
139823,opel,Opel Corsa,2006-02-01,2006,3200,66,90,Petrol,5.7,- (g/km),154000.0,1.2 16V Edition/Automatik/wenig KM/1. Hand,20.083333333333332,6.611489018457944,4.189654742026425,4278.233702120986,4.481443219916251,780.4940287580597,False,True,False,False,False,False,False,True,False
139824,opel,Opel Corsa,2006-08-01,2006,2500,44,60,Petrol,5.5,132 g/km,145000.0,C 1.0 Edition Klima.2Hand.Tüv NEU.5Türer.,19.583333333333332,6.611489018457944,3.784189633918261,4101.640583532864,4.425306015783918,756.0201344587576,False,True,False,False,False,False,False,False,True
139827,opel,Opel Corsa,2006-06-01,2006,1299,44,60,Petrol,5.3,126 g/km,185316.0,Basis C,19.75,6.611489018457944,3.784189633918261,4870.113045851315,4.444097208657794,894.5676131767693,False,True,False,False,False,False,False,False,True
139829,opel,Opel Corsa,2006-11-01,2006,8880,59,80,Petrol,5.2,137 g/km,90000.0,D Edition 80PS Automatik AC Lenkradheizung,19.333333333333332,6.611489018457944,4.07753744390572,2937.4450870829287,4.396968652757639,544.2768480009624,False,True,False,False,False,False,False,True,False
139830,opel,Opel Corsa,2006-04-01,2006,1450,44,60,Petrol,5.3,126 g/km,125957.0,C Basis,19.916666666666668,6.611489018457944,3.784189633918261,3716.6838089853713,4.4628092796652945,680.3612607931083,False,True,False,False,False,False,False,False,True
139836,opel,Opel Corsa,2006-07-01,2006,2550,59,80,Petrol,5.3,- (g/km),162000.0,Corsa C 1.2 Twinport Van Easytronic,19.666666666666668,6.611489018457944,4.07753744390572,4432.620086924674,4.43471156521669,815.6127576842136,False,True,False,False,False,False,False,False,True
139841,opel,Opel Corsa,2006-06-01,2006,3000,59,80,Petrol,5.8,- (g/km),128000.0,1.2 16V,19.75,6.611489018457944,4.07753744390572,3758.780617881659,4.444097208657794,690.4323111468395,False,True,False,False,False,False,False,False,True
139842,opel,Opel Corsa,2006-11-01,2006,1750,44,60,Petrol,5.6,133 g/km,197235.0,D Edition Klima,19.333333333333332,6.611489018457944,3.784189633918261,5087.316870499622,4.396968652757639,942.6248692217627,False,True,False,False,False,False,False,False,True
139844,opel,Opel Corsa,2006-04-01,2006,1999,44,60,Petrol,5.3,- (g/km),226000.0,Corsa 1.0 12V Edition,19.916666666666668,6.611489018457944,3.784189633918261,5595.976826971262,4.4628092796652945,1024.3771181618347,False,True,False,False,False,False,False,False,True
139845,opel,Opel Corsa,2006-07-01,2006,4000,44,60,Petrol,5.6,134 g/km,54000.0,1.0 12V Cool Klima Radio,19.666666666666668,6.611489018457944,3.784189633918261,2054.355654994944,4.43471156521669,378.00638181854157,False,True,False,False,False,False,False,False,True
139847,opel,Opel Corsa,2006-11-01,2006,5300,59,80,Petrol,5.8,- (g/km),84000.0,1.2 16V,19.333333333333332,6.611489018457944,4.07753744390572,2798.952319335772,4.396968652757639,518.6156339643768,False,True,False,False,False,False,False,False,True
139849,opel,Opel Corsa,2006-09-01,2006,3400,44,60,Petrol,5.3,127 g/km,130000.0,1.0 12V,19.5,6.611489018457944,3.784189633918261,3799.7965720346365,4.415880433163924,701.6027438062954,False,True,False,False,False,False,False,False,True
139851,opel,Opel Corsa,2006-05-01,2006,350,66,90,Petrol,5.9,142 g/km,162000.0,1.4 16V,19.833333333333332,6.611489018457944,4.189654742026425,4432.620086924674,4.453463071962462,812.8083070212427,False,True,False,False,False,False,False,False,True
139852,opel,Opel Corsa,2006-06-01,2006,1350,59,80,Petrol,5.8,139 g/km,181000.0,1.2 Twinport Van,19.75,6.611489018457944,4.07753744390572,4790.435559023341,4.444097208657794,879.9320393113243,False,True,False,False,False,False,False,False,True
139858,opel,Opel Corsa,2006-11-01,2006,2499,66,90,Diesel,4.6,122 g/km,208000.0,D Edition,19.333333333333332,6.611489018457944,4.189654742026425,5280.126586233832,4.396968652757639,978.350427056102,False,True,False,False,False,False,False,False,True
139859,opel,Opel Corsa,2006-09-01,2006,2000,59,80,Petrol,6.1,- (g/km),175595.0,Corsa 1.2 16V,19.5,6.611489018457944,4.07753744390572,4689.845132853388,4.415880433163924,865.9432553450242,False,True,False,False,False,False,False,False,True
139861,opel,Opel Corsa,2006-10-01,2006,1600,55,75,Diesel,4.5,119 g/km,239000.0,1.3 CDTI,19.416666666666668,6.611489018457944,4.007333185232471,5819.4043006080265,4.406434688800762,1076.3848331808606,False,True,False,False,False,False,False,False,True
139866,opel,Opel Corsa,2006-05-01,2006,1300,59,80,Petrol,5.8,- (g/km),154000.0,Corsa 1.2 16V Edition,19.833333333333332,6.611489018457944,4.07753744390572,4278.233702120986,4.453463071962462,784.4985187699158,False,True,False,False,False,False,False,False,True
139867,opel,Opel Corsa,2006-03-01,2006,3000,44,60,Petrol,5.5,132 g/km,112000.0,"Edition C, 1Hand, Klima, Scheckheft, Tüv",20.0,6.611489018457944,3.784189633918261,3423.360346756366,4.47213595499958,625.5985550996108,False,True,False,False,False,False,False,False,True
139869,opel,Opel Corsa,2006-10-01,2006,2441,59,80,Petrol,6.1,146 g/km,210802.0,D 1.2  KLIMA ALU 5.GANG ISO-FIX TÜV 05/24,19.416666666666668,6.611489018457944,4.07753744390572,5329.817136856468,4.406434688800762,985.8284514001427,False,True,False,False,False,False,False,False,True
139872,opel,Opel Corsa,2006-12-01,2006,2390,44,60,Petrol,5.6,133 g/km,217000.0,Basis D,19.25,6.611489018457944,3.784189633918261,5439.034501551223,4.387482193696061,1009.5689054741533,False,True,False,False,False,False,False,False,True
139885,opel,Opel Corsa,2006-11-01,2006,5890,59,80,Petrol,6.1,145 g/km,43238.0,1.2 Edition Klima/Radio-CD/Alufelgen/1.Hand,19.333333333333332,6.611489018457944,4.07753744390572,1758.3523979441775,4.396968652757639,325.8037077991417,False,False,False,False,True,False,False,False,True
139887,opel,Opel Corsa,2006-11-01,2006,5500,44,60,Petrol,5.6,- (g/km),105000.0,Corsa 1.0 12V Edition,19.333333333333332,6.611489018457944,3.784189633918261,3272.144765235383,4.396968652757639,606.2930833521602,False,False,False,False,True,False,False,False,True
139889,opel,Opel Corsa,2006-07-01,2006,3500,59,80,Petrol,5.8,139 g/km,55000.0,1.2 16V,19.666666666666668,6.611489018457944,4.07753744390572,2080.9128049230776,4.43471156521669,382.8929612826855,False,False,False,False,True,False,False,False,True
139893,opel,Opel Corsa,2006-03-01,2006,2999,44,60,Petrol,5.3,- (g/km),128000.0,Corsa 1.0 12V Edition,20.0,6.611489018457944,3.784189633918261,3758.780617881659,4.47213595499958,686.8945963317075,False,False,False,False,True,False,False,False,True
139914,opel,Opel Corsa,2006-12-01,2006,3490,66,90,Petrol,6.1,145 g/km,178000.0,D Edition 1.4* KLIMA*PDC* TÜV AU NEU,19.25,6.611489018457944,4.189654742026425,4734.716736491084,4.387482193696061,878.8366376470285,True,False,False,False,False,False,False,False,True
139920,opel,Opel Corsa,2006-07-01,2006,3200,44,60,Petrol,5.6,- (g/km),89900.0,Corsa 1.0 12V,19.666666666666668,6.611489018457944,3.784189633918261,2935.1600266073788,4.43471156521669,540.0765047758978,True,False,False,False,False,False,False,False,True
139927,opel,Opel Corsa,2006-10-01,2006,1900,44,60,Petrol,4.8,- (g/km),142000.0,1.0 12V,19.416666666666668,6.611489018457944,3.784189633918261,4042.0514858882325,4.406434688800762,747.6371617438011,True,False,False,False,False,False,False,False,True
139933,opel,Opel Corsa,2006-08-01,2006,699,59,80,Petrol,6.0,144 g/km,228000.0,C Edition *Manual/Klima/2Fach-Bereifung,19.583333333333332,6.611489018457944,4.07753744390572,5630.59632977452,4.425306015783918,1037.8393980714357,True,False,False,False,False,False,False,False,True
139934,opel,Opel Corsa,2006-02-01,2006,2490,59,80,Petrol,6.0,144 g/km,150000.0,Edition * 5 Türer * Tüv NEU *,20.083333333333332,6.611489018457944,4.07753744390572,4200.141109280745,4.481443219916251,766.2473076470027,True,False,False,False,False,False,False,False,True
139939,opel,Opel Corsa,2006-05-01,2006,1990,44,60,Petrol,5.3,127 g/km,149798.0,1.0 12V Sport-TÜV/AU Neu-1.Satz Winterräder,19.833333333333332,6.611489018457944,3.784189633918261,4196.180976009378,4.453463071962462,769.4525333054758,True,False,False,False,False,False,False,False,True
139950,opel,Opel Corsa,2006-05-01,2006,1299,59,80,Petrol,5.8,- (g/km),240950.0,1.2 16V,19.833333333333332,6.611489018457944,4.07753744390572,5852.600114206268,4.453463071962462,1073.1896479313966,True,False,False,False,False,False,False,False,True
139952,opel,Opel Corsa,2006-07-01,2006,2250,59,80,Petrol,5.8,- (g/km),112000.0,Corsa 1.2 16V,19.666666666666668,6.611489018457944,4.07753744390572,3423.360346756366,4.43471156521669,629.9065379415166,True,False,False,False,False,False,False,False,True
139956,opel,Opel Corsa,2006-10-01,2006,2100,59,80,Petrol,5.8,- (g/km),142000.0,1.2 Twinport Van,19.416666666666668,6.611489018457944,4.07753744390572,4042.0514858882325,4.406434688800762,747.6371617438011,True,False,False,False,False,False,False,False,True
139957,opel,Opel Corsa,2006-08-01,2006,999,44,60,Petrol,5.3,127 g/km,158000.0,1.0 12V,19.583333333333332,6.611489018457944,3.784189633918261,4355.7200678390445,4.425306015783918,802.8524207052815,True,False,False,False,False,False,False,False,True
139966,opel,Opel Corsa,2006-08-01,2006,1999,59,80,Petrol,6.0,144 g/km,162000.0,"C Edition,Klimaautomatik,Top Zustand",19.583333333333332,6.611489018457944,4.07753744390572,4432.620086924674,4.425306015783918,817.0267398795185,False,False,False,False,False,True,False,False,True
139978,opel,Opel Corsa,2006-11-01,2006,6500,59,80,Petrol,5.8,139 g/km,57568.0,"1.2 Edition, Klima, Elektro - Paket, Alu, Radio CD",19.333333333333332,6.611489018457944,4.07753744390572,2148.4576588752375,4.396968652757639,398.0859992168863,False,False,False,False,False,True,False,False,True
139983,opel,Opel Corsa,2006-10-01,2006,2999,59,80,Petrol,6.1,145 g/km,169900.0,Edition D*HU/AU+KD neu*12 Mon Gewährleistung,19.416666666666668,6.611489018457944,4.07753744390572,4582.84707175036,4.406434688800762,847.6652980278417,False,False,False,False,False,True,False,False,True
139999,opel,Opel Corsa,2006-10-01,2006,1750,59,80,Petrol,6.1,- (g/km),152000.0,Corsa 1.2 Twinport,19.416666666666668,6.611489018457944,4.07753744390572,4239.264473216982,4.406434688800762,784.1146184561275,False,False,False,False,False,True,False,False,True
140000,opel,Opel Corsa,2006-10-01,2006,5700,59,80,Petrol,5.5,132 g/km,14900.0,"C Edition 1,2 Automatik",19.416666666666668,6.611489018457944,4.07753744390572,834.1235595755667,4.406434688800762,154.28348025796447,False,False,False,False,False,True,False,True,False
140010,opel,Opel Corsa,2006-09-01,2006,1350,59,80,Petrol,6.0,144 g/km,190000.0,C Edition/KLIMATRONIK/SERVO/TÜV 12-2023,19.5,6.611489018457944,4.07753744390572,4955.956898107205,4.415880433163924,915.0787132890904,False,False,False,False,False,True,False,False,True
140012,opel,Opel Corsa,2006-06-01,2006,2000,59,80,Petrol,5.8,139 g/km,153000.0,1.2 16V,19.75,6.611489018457944,4.07753744390572,4258.768190382461,4.444097208657794,782.2726206302316,False,False,False,False,False,True,False,False,True
140016,opel,Opel Corsa,2006-05-01,2006,2490,92,125,Petrol,7.5,179 g/km,216400.0,1.8 16V Edition,19.833333333333332,6.611489018457944,4.5217885770490405,5428.502966655525,4.453463071962462,995.4230724628424,False,False,False,False,False,True,False,False,True
140023,opel,Opel Corsa,2006-08-01,2006,1900,59,80,Petrol,6.0,144 g/km,232691.0,C Edition,19.583333333333332,6.611489018457944,4.07753744390572,5711.441202240835,4.425306015783918,1052.740838143408,False,False,False,False,False,True,False,False,True
140025,opel,Opel Corsa,2006-12-01,2006,5900,59,80,Petrol,5.7,137 g/km,114000.0,D Edition/Automatik/Neu Tüv,19.25,6.611489018457944,4.07753744390572,3466.0386076011455,4.387482193696061,643.3503597759983,False,False,False,False,False,True,False,True,False
140034,opel,Opel Corsa,2006-12-01,2006,4690,66,90,Petrol,5.9,- (g/km),69000.0,Corsa 1.4 16V Edition,19.25,6.611489018457944,4.189654742026425,2438.9020768222795,4.387482193696061,452.6979373919898,False,False,False,False,False,True,False,False,True
140036,opel,Opel Corsa,2006-12-01,2006,2850,59,80,Petrol,6.1,145 g/km,186719.0,D 1.2 *TÜV-10.2024*Service-Neu*Klima*,19.25,6.611489018457944,4.07753744390572,4895.893464851193,4.387482193696061,908.7535306529495,False,False,False,False,False,True,False,False,True
140045,opel,Opel Corsa,2006-10-01,2006,2900,44,60,Petrol,5.6,- (g/km),183000.0,(Gas) B 7-Sitze/Tempomat/Klima/Scheckheft/BC,19.416666666666668,6.611489018457944,3.784189633918261,4827.427529987581,4.406434688800762,892.9040685513922,False,False,False,False,False,True,False,False,True
140046,opel,Opel Corsa,2006-12-01,2006,2600,59,80,Petrol,6.1,145 g/km,198000.0,Meriva 1.4,19.25,6.611489018457944,4.07753744390572,5101.121093314945,4.387482193696061,946.8469518625622,False,False,False,False,False,True,False,False,True
140049,opel,Opel Corsa,2006-07-01,2006,2600,44,60,Petrol,5.3,127 g/km,121000.0,1.9 CDTI Caravan DPF Edition,19.666666666666668,6.611489018457944,3.784189633918261,3613.6805583942482,4.43471156521669,664.9259146561839,False,False,False,False,False,True,False,False,True
140052,opel,Opel Corsa,2006-01-01,2006,3000,59,80,Petrol,5.3,127 g/km,155000.0,1.8,20.166666666666668,6.611489018457944,4.07753744390572,4297.661330636506,4.4907311951024935,782.712024669837,False,False,False,False,False,True,False,True,False
140053,opel,Opel Corsa,2006-06-01,2006,1890,51,69,Diesel,4.4,119 g/km,180000.0,2.2 Sport/GTS,19.75,6.611489018457944,3.9318256327243257,4771.89362229592,4.444097208657794,876.5261602432698,False,False,False,False,False,True,False,False,True
140059,opel,Opel Corsa,2006-10-01,2006,1800,44,60,Petrol,5.6,134 g/km,158000.0,1.0 12V Edition,19.416666666666668,6.611489018457944,3.784189633918261,4355.7200678390445,4.406434688800762,805.6548018348884,False,False,False,False,False,True,False,False,True
140063,opel,Opel Corsa,2006-07-01,2006,1200,44,60,Petrol,5.3,- (g/km),151644.0,1.0 12V,19.666666666666668,6.611489018457944,3.784189633918261,4232.311866489437,4.43471156521669,778.7555633268807,False,False,False,False,False,True,False,False,True
140064,opel,Opel Corsa,2006-06-01,2006,1700,59,80,Petrol,5.8,- (g/km),227600.0,1.2 16V Edition Tüv bis 2025,19.75,6.611489018457944,4.07753744390572,5623.679741291577,4.444097208657794,1032.9866506329445,False,False,False,False,False,True,False,False,True
140073,opel,Opel Corsa,2006-01-01,2006,3300,44,60,Petrol,5.3,127 g/km,73633.0,1.0 Klimaauto. Tüv + Insp neu.,20.166666666666668,6.611489018457944,3.784189633918261,2552.411816776691,4.4907311951024935,464.85827225585865,False,False,False,False,False,True,False,False,True
140074,opel,Opel Corsa,2006-09-01,2006,1199,44,60,Petrol,5.6,- (g/km),245000.0,1.0 12V,19.5,6.611489018457944,3.784189633918261,5921.289011874641,4.415880433163924,1093.3197445822232,False,False,False,False,False,True,False,False,True
140076,opel,Opel Corsa,2006-08-01,2006,1980,59,80,Petrol,5.8,139 g/km,155000.0,1.2 16V,19.583333333333332,6.611489018457944,4.07753744390572,4297.661330636506,4.425306015783918,792.1509529846354,False,False,False,False,False,True,False,False,True
140088,opel,Opel Corsa,2006-05-01,2006,3000,44,60,Petrol,5.5,132 g/km,77000.0,Edition C 2 HAND ORIGINAL 77000 KM SCHECKHEFT,19.833333333333332,6.611489018457944,3.784189633918261,2633.5617606750952,4.453463071962462,482.9154843304719,False,False,False,False,False,True,False,False,True
140089,opel,Opel Corsa,2006-10-01,2006,2790,59,80,Petrol,6.0,144 g/km,157400.0,Edition *1.Hand/Klima/Radio/MFL*,19.416666666666668,6.611489018457944,4.07753744390572,4344.134965233282,4.406434688800762,803.5119658861327,False,False,False,False,False,True,False,False,True
140094,opel,Opel Corsa,2006-07-01,2006,3450,59,80,Petrol,5.8,- (g/km),157284.0,1.2 16V,19.666666666666668,6.611489018457944,4.07753744390572,4341.893651598081,4.43471156521669,798.9188753616887,False,False,False,False,False,True,False,True,False
140099,opel,Opel Corsa,2006-05-01,2006,3900,59,80,Petrol,5.5,132 g/km,115000.0,C Edition,19.833333333333332,6.611489018457944,4.07753744390572,3487.2934031744317,4.453463071962462,639.4640171129843,False,False,False,False,False,True,False,True,False
140100,opel,Opel Corsa,2006-05-01,2006,750,44,60,Petrol,5.3,127 g/km,222000.0,1.0 12V Edition,19.833333333333332,6.611489018457944,3.784189633918261,5526.460650614979,4.453463071962462,1013.3855456045563,False,False,False,False,False,True,False,False,True
140101,opel,Opel Corsa,2006-04-01,2006,999,44,60,Petrol,5.3,126 g/km,147700.0,C 1.0 Basis *2.Hand*,19.916666666666668,6.611489018457944,3.784189633918261,4154.9552121421975,4.4628092796652945,760.5894695259746,False,False,False,False,False,True,False,False,True
140105,opel,Opel Corsa,2006-06-01,2006,999,51,69,Diesel,4.4,119 g/km,163000.0,"1.3 CDTI,Klimatronik,2.Hand,???? Motor Raucht????",19.75,6.611489018457944,3.9318256327243257,4451.755696332977,4.444097208657794,817.721566259565,False,False,False,False,False,True,False,False,True
140108,opel,Opel Corsa,2006-06-01,2006,1500,44,60,Petrol,5.3,127 g/km,146000.0,1.0 12V Cool,19.75,6.611489018457944,3.784189633918261,4121.421184196506,4.444097208657794,757.0440104636954,False,False,False,False,False,True,False,False,True
140111,opel,Opel Corsa,2006-05-01,2006,3000,59,80,Petrol,5.8,139 g/km,107551.0,1.2 16V Edition,19.833333333333332,6.611489018457944,4.07753744390572,3327.592348018806,4.453463071962462,610.1796792439545,False,False,False,False,False,True,False,False,True
140113,opel,Opel Corsa,2006-02-01,2006,4600,66,90,Petrol,5.7,137 g/km,192000.0,1.4 16V Easytronic Edition Behinterdengerecht,20.083333333333332,6.611489018457944,4.189654742026425,4992.417077345391,4.481443219916251,910.7851485546662,False,False,False,False,False,True,False,True,False
140114,opel,Opel Corsa,2006-04-01,2006,2800,59,80,Petrol,5.8,- (g/km),170921.0,Corsa 1.2 16V Edition,19.916666666666668,6.611489018457944,4.07753744390572,4602.10790761062,4.4628092796652945,842.4434520790355,False,False,False,False,False,True,False,False,True
140120,opel,Opel Corsa,2006-04-01,2006,2500,59,80,Petrol,6.0,144 g/km,137000.0,C Edition TÜV,19.916666666666668,6.611489018457944,4.07753744390572,3941.88905655133,4.4628092796652945,721.5864319526178,False,False,False,False,False,True,False,False,True
140121,opel,Opel Corsa,2006-09-01,2006,2999,59,80,Petrol,6.0,144 g/km,125086.0,C 1.2 Edition *RENTNER*KLIMA*KUPPLUNG-NEU*,19.5,6.611489018457944,4.07753744390572,3698.6743320802634,4.415880433163924,682.9313124107359,False,False,False,False,False,True,False,False,True
140122,opel,Opel Corsa,2006-05-01,2006,1680,59,80,Petrol,5.8,- (g/km),234000.0,1.2 16V,19.833333333333332,6.611489018457944,4.07753744390572,5733.913013555083,4.453463071962462,1051.42602744199,False,False,False,False,False,True,False,False,True
140126,opel,Opel Corsa,2006-02-01,2006,1000,66,90,Petrol,5.9,142 g/km,180000.0,1.4 16V,20.083333333333332,6.611489018457944,4.189654742026425,4771.89362229592,4.481443219916251,870.5542374237762,False,False,False,False,False,True,False,False,True
140129,opel,Opel Corsa,2007-10-01,2007,2950,92,125,Diesel,4.8,- (g/km),227500.0,1.7 CDTI Cosmo,18.416666666666668,6.3496042078727974,4.5217885770490405,5621.950024547849,4.291464396527911,1062.4563642980934,False,True,False,False,False,False,False,False,True
140131,opel,Opel Corsa,2007-11-01,2007,4000,55,75,Diesel,4.5,- (g/km),90000.0,1.3 CDTI ecoFlex,18.333333333333332,6.3496042078727974,4.007333185232471,2937.4450870829287,4.281744192888376,556.1505782574745,False,True,False,False,False,False,False,False,True
140137,opel,Opel Corsa,2007-12-01,2007,3200,59,80,Petrol,5.8,139 g/km,114500.0,Edition D,18.25,6.3496042078727974,4.07753744390572,3476.672966589825,4.272001872658765,659.4597366553052,False,True,False,False,False,False,False,False,True
140138,opel,Opel Corsa,2007-12-01,2007,3650,59,80,Petrol,6.1,145 g/km,124000.0,"1.8 Edition,7 Sitzer, 1.Hand",18.25,6.3496042078727974,4.07753744390572,3676.1665550085772,4.272001872658765,697.2999334604979,False,True,False,False,False,False,False,False,True
140141,opel,Opel Corsa,2007-02-01,2007,4879,59,80,Petrol,5.7,137 g/km,153000.0,1.8 Caravan Edition TÜV 01/2025,19.083333333333332,6.3496042078727974,4.07753744390572,4258.768190382461,4.368447474027052,793.2960527203998,False,True,False,False,False,False,False,True,False
140146,opel,Opel Corsa,2007-09-01,2007,980,55,75,Diesel,4.6,124 g/km,262256.0,H Caravan CATCH ME,18.5,6.3496042078727974,4.007333185232471,6210.231690249031,4.301162633521313,1171.4848457920004,False,True,False,False,False,False,False,False,True
